edgeLength; RepulsionStrength; nodesOverlapping; Area; EdgeCrossings; MultiLevelScaling; SmartRepulsionRange; SmartEdgeLength; CountNodes; CountEdges; CountMaxDepth; CountAvgDepth; CountAvgDensity;
7;1;0;260;1;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
7;2;0;275;1;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
7;2;0;275;1;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
7;2;0;282;2;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
7;2;0;282;2;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
7;2;0;277;1;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
7;2;0;277;1;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
7;2;0;289;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
7;2;0;289;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
7;3;0;301;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
7;3;0;301;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
7;3;0;284;1;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
7;3;0;284;1;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
7;3;0;253;1;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
7;3;0;253;1;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
7;3;0;283;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
7;3;0;283;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
7;4;0;255;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
7;4;0;255;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
7;4;0;286;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
7;4;0;286;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
7;4;0;273;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
7;4;0;273;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
7;4;0;287;1;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
7;4;0;287;1;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
7;5;0;300;1;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
7;5;0;300;1;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
7;5;0;297;1;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
7;5;0;297;1;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
7;5;0;293;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
7;5;0;293;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
7;5;0;291;1;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
7;5;0;291;1;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
7;6;0;260;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
7;6;0;260;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
7;6;0;309;1;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
7;6;0;309;1;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
7;6;0;278;1;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
7;6;0;278;1;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
7;6;0;270;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
7;6;0;270;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
7;7;0;295;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
7;7;0;295;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
7;7;0;265;1;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
7;7;0;265;1;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
7;7;0;274;3;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
7;7;0;274;3;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
7;7;0;295;1;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
7;7;0;295;1;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
7;8;0;326;1;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
7;8;0;326;1;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
7;8;0;275;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
7;8;0;275;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
7;8;0;274;1;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
7;8;0;274;1;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
7;8;0;287;1;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
7;8;0;287;1;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
7;9;0;272;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
7;9;0;272;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
7;9;0;211;1;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
7;9;0;211;1;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
7;9;0;332;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
7;9;0;332;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
7;9;0;272;1;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
7;9;0;272;1;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
8;1;0;255;2;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
8;1;0;255;2;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
8;1;0;226;3;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
8;1;0;226;3;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
8;1;0;272;1;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
8;1;0;272;1;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
8;1;0;253;1;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
8;1;0;253;1;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
8;2;0;274;2;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
8;2;0;274;2;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
8;2;0;284;2;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
8;2;0;284;2;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
8;3;0;289;2;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
8;3;0;289;2;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
8;3;0;284;1;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
8;3;0;284;1;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
8;3;0;254;1;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
8;3;0;254;1;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
8;3;0;284;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
8;3;0;284;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
8;4;0;279;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
8;4;0;279;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
8;4;0;269;1;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
8;4;0;269;1;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
8;4;0;287;1;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
8;4;0;287;1;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
8;4;0;272;2;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
8;4;0;272;2;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
8;5;0;303;1;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
8;5;0;303;1;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
8;5;0;311;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
8;5;0;311;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
8;5;0;294;2;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
8;5;0;294;2;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
8;6;0;301;2;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
8;6;0;301;2;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
8;6;0;284;2;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
8;6;0;284;2;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
8;6;0;283;2;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
8;6;0;283;2;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
8;7;0;303;2;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
8;7;0;303;2;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
8;7;0;290;1;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
8;7;0;290;1;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
8;7;0;290;1;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
8;7;0;290;1;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
8;8;0;312;2;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
8;8;0;312;2;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
8;8;0;279;1;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
8;8;0;279;1;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
8;8;0;291;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
8;8;0;291;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
8;8;0;285;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
8;8;0;285;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
8;9;0;288;1;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
8;9;0;288;1;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
8;9;0;295;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
8;9;0;295;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
8;9;0;293;1;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
8;9;0;293;1;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
8;9;0;299;2;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
8;9;0;299;2;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
9;1;0;280;3;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
9;1;0;280;3;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
9;1;0;247;4;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
9;1;0;247;4;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
9;1;0;283;2;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
9;1;0;283;2;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
9;1;0;262;2;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
9;1;0;262;2;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
9;2;0;272;1;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
9;2;0;272;1;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
9;2;0;268;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
9;2;0;268;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
9;2;0;278;1;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
9;2;0;278;1;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
9;2;0;253;3;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
9;2;0;253;3;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
9;3;0;270;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
9;3;0;270;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
9;3;0;276;4;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
9;3;0;276;4;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
9;3;0;288;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
9;3;0;288;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
9;3;0;282;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
9;3;0;282;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
9;4;0;288;0;0;1;0;18;4;2;1;0;17;1;0,0109313912689686;
9;4;0;288;0;0;1;1;18;4;2;1;0;17;1;0,0109313912689686;
9;4;0;270;1;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
9;4;0;270;1;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
9;4;0;274;0;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
9;4;0;274;0;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
9;5;0;233;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
9;5;0;233;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
9;5;0;264;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
9;5;0;264;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
9;5;0;288;3;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
9;5;0;288;3;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
9;6;0;296;2;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
9;6;0;296;2;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
9;6;0;285;4;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
9;6;0;285;4;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
9;7;0;277;2;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
9;7;0;277;2;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
9;7;0;283;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
9;7;0;283;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
9;7;0;299;1;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
9;7;0;299;1;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
9;8;0;288;3;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
9;8;0;288;3;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
9;8;0;306;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
9;8;0;306;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
9;8;0;284;1;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
9;8;0;284;1;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
9;9;0;340;0;0;0;0;18;4;2;1;0;17;1;0,0109313912689686;
9;9;0;340;0;0;0;1;18;4;2;1;0;17;1;0,0109313912689686;
9;9;0;275;0;1;0;0;18;4;2;1;0;17;1;0,0109313912689686;
9;9;0;275;0;1;0;1;18;4;2;1;0;17;1;0,0109313912689686;
9;9;0;294;2;1;1;0;18;4;2;1;0;17;1;0,0109313912689686;
9;9;0;294;2;1;1;1;18;4;2;1;0;17;1;0,0109313912689686;
edgeLength; RepulsionStrength; nodesOverlapping; Area; EdgeCrossings; MultiLevelScaling; SmartRepulsionRange; SmartEdgeLength; CountNodes; CountEdges; CountMaxDepth; CountAvgDepth; CountAvgDensity;
edgeLength; RepulsionStrength; nodesOverlapping; Area; EdgeCrossings; MultiLevelScaling; SmartRepulsionRange; SmartEdgeLength; CountNodes; CountEdges; CountMaxDepth; CountAvgDepth; CountAvgDensity; CountLeafNodes; CountInnerNodes; EdgeDensityLeafNodes;
1;1;0;240;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
1;1;0;240;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
1;1;0;272;0;0;1;0;18;4;2;1;0;17;1;0,010762132704258;
1;1;0;272;0;0;1;1;18;4;2;1;0;17;1;0,010762132704258;
1;1;0;275;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
1;1;0;275;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
1;1;0;253;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
1;1;0;253;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
1;2;0;265;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
1;2;0;265;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
1;2;0;271;0;0;1;0;18;4;2;1;0;17;1;0,010762132704258;
1;2;0;271;0;0;1;1;18;4;2;1;0;17;1;0,010762132704258;
1;2;0;292;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
1;2;0;292;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
1;2;0;270;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
1;2;0;270;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
1;3;0;279;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
1;3;0;279;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
1;4;0;247;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
1;4;0;247;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
1;4;0;286;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
1;4;0;286;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
1;4;0;279;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
1;4;0;279;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
1;5;0;315;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
1;5;0;315;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
1;5;0;309;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
1;5;0;309;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
1;6;0;285;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
1;6;0;285;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
1;6;0;285;0;0;1;0;18;4;2;1;0;17;1;0,010762132704258;
1;6;0;285;0;0;1;1;18;4;2;1;0;17;1;0,010762132704258;
1;6;0;263;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
1;6;0;263;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
1;7;0;299;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
1;7;0;299;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
1;7;0;293;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
1;7;0;293;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
1;7;0;230;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
1;7;0;230;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
1;8;0;295;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
1;8;0;295;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
1;8;0;272;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
1;8;0;272;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
1;9;0;269;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
1;9;0;269;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
1;9;0;332;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
1;9;0;332;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
2;1;0;288;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
2;1;0;288;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
2;1;0;284;0;0;1;0;18;4;2;1;0;17;1;0,010762132704258;
2;1;0;284;0;0;1;1;18;4;2;1;0;17;1;0,010762132704258;
2;1;0;264;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
2;1;0;264;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
2;1;0;245;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
2;1;0;245;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
2;2;0;268;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
2;2;0;268;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
2;2;0;292;0;0;1;0;18;4;2;1;0;17;1;0,010762132704258;
2;2;0;292;0;0;1;1;18;4;2;1;0;17;1;0,010762132704258;
2;2;0;273;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
2;2;0;273;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
2;2;0;269;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
2;2;0;269;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
2;3;0;285;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
2;3;0;285;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
2;3;0;256;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
2;3;0;256;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
2;3;0;271;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
2;3;0;271;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
2;4;0;323;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
2;4;0;323;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
2;4;0;259;0;0;1;0;18;4;2;1;0;17;1;0,010762132704258;
2;4;0;259;0;0;1;1;18;4;2;1;0;17;1;0,010762132704258;
2;4;0;283;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
2;4;0;283;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
2;4;0;276;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
2;4;0;276;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
2;5;0;280;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
2;5;0;280;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
2;5;0;262;0;0;1;0;18;4;2;1;0;17;1;0,010762132704258;
2;5;0;262;0;0;1;1;18;4;2;1;0;17;1;0,010762132704258;
2;5;0;297;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
2;5;0;297;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
2;5;0;276;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
2;5;0;276;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
2;6;0;276;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
2;6;0;276;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
2;6;0;291;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
2;6;0;291;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
2;6;0;286;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
2;6;0;286;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
2;7;0;296;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
2;7;0;296;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
2;7;0;285;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
2;7;0;285;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
2;7;0;267;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
2;7;0;267;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
2;8;0;308;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
2;8;0;308;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
2;8;0;293;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
2;8;0;293;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
2;8;0;298;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
2;8;0;298;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
2;9;0;363;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
2;9;0;363;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
2;9;0;317;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
2;9;0;317;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
3;1;0;284;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
3;1;0;284;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
3;1;0;260;0;0;1;0;18;4;2;1;0;17;1;0,010762132704258;
3;1;0;260;0;0;1;1;18;4;2;1;0;17;1;0,010762132704258;
3;1;0;262;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
3;1;0;262;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
3;1;0;268;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
3;1;0;268;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
3;2;0;286;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
3;2;0;286;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
3;2;0;262;0;0;1;0;18;4;2;1;0;17;1;0,010762132704258;
3;2;0;262;0;0;1;1;18;4;2;1;0;17;1;0,010762132704258;
3;2;0;276;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
3;2;0;276;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
3;2;0;274;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
3;2;0;274;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
3;3;0;289;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
3;3;0;289;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
3;3;0;287;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
3;3;0;287;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
3;3;0;282;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
3;3;0;282;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
3;4;0;294;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
3;4;0;294;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
3;4;0;285;0;0;1;0;18;4;2;1;0;17;1;0,010762132704258;
3;4;0;285;0;0;1;1;18;4;2;1;0;17;1;0,010762132704258;
3;4;0;275;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
3;4;0;275;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
3;4;0;289;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
3;4;0;289;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
3;5;0;310;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
3;5;0;310;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
3;5;0;288;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
3;5;0;288;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
3;5;0;294;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
3;5;0;294;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
3;6;0;274;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
3;6;0;274;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
3;6;0;283;0;0;1;0;18;4;2;1;0;17;1;0,010762132704258;
3;6;0;283;0;0;1;1;18;4;2;1;0;17;1;0,010762132704258;
3;6;0;282;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
3;6;0;282;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
3;6;0;261;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
3;6;0;261;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
3;7;0;301;0;0;0;0;18;4;2;1;0;17;1;0,010762132704258;
3;7;0;301;0;0;0;1;18;4;2;1;0;17;1;0,010762132704258;
3;7;0;285;0;1;0;0;18;4;2;1;0;17;1;0,010762132704258;
3;7;0;285;0;1;0;1;18;4;2;1;0;17;1;0,010762132704258;
3;7;0;267;0;1;1;0;18;4;2;1;0;17;1;0,010762132704258;
3;7;0;267;0;1;1;1;18;4;2;1;0;17;1;0,010762132704258;
3;8;0;294;0;0;1;0;18;4;2;1;0;17;1;0,010762132704258;
3;8;0;294;0;0;1;1;18;4;2;1;0;17;1;0,010762132704258;
