ID;Metric.Number_Of_Parameters;Metric.Number_Of_Called_Routines;Metric.Number_Of_Calling_Routines;Metric.Number_Of_Statements;Metric.Number_Of_Returns;Metric.Number_Of_Gotos;Metric.Number_Of_Invocations;Metric.McCabe_Complexity;Metric.Extended_McCabe;Metric.Switch_Complexity;Metric.Maximum_Nesting;Metric.Maximum_Extended_Nesting;Metric.LOC;Metric.NPath;Metric.LogNPath_Floor;Metric.LogNPath_Ceiling;Metric.Comment.Preceding;Metric.Lines.LOC;Metric.Lines.Empty;Metric.Lines.Code;Metric.Lines.Comment;Metric.Lines.Only_Comment;Metric.Lines.Preproc;Metric.Lines.PP_If;Metric.Lines.PP_Elif;Metric.Lines.PP_Else;Metric.Lines.PP_Endif;Metric.Lines.PP_Define;Metric.Lines.PP_Undef;Metric.Lines.PP_Pragma;Metric.Lines.PP_Line;Metric.Lines.PP_Error;Metric.Lines.PP_Warning;Metric.Lines.PP_Sharp;Metric.Lines.Fixme;Metric.Lines.Hack;Metric.Lines.Todo;Metric.Lines.Check;Metric.Lines.XXX;Metric.Lines.Debug;Metric.Lines.Routine.LOC;Metric.Lines.Routine.Code;Metric.Lines.Routine.Comment;Metric.Halstead.Total_Operators;Metric.Halstead.Total_Operands;Metric.Halstead.Different_Operators;Metric.Halstead.Different_Operands;Metric.Halstead.Length;Metric.Halstead.Vocabulary;Metric.Comment.Internal;Metric.Halstead.Vocabulary_Frequency;Metric.Halstead.Volume;Metric.Halstead.Difficulty;Metric.Halstead.Effort;Metric.Comment.Density;Metric.Lines.Class.LOC;Metric.Lines.Class.Code;Metric.Lines.Class.Comment;Metric.Number_Of_Methods;Metric.Number_Of_Members;Metric.Number_Of_Method_Templates;Metric.Number_Of_Namespaces;Metric.Number_Of_Classs;Metric.Number_Of_Class_Templates;Metric.Number_Of_Interfaces;Metric.Number_Of_Interface_Templates;Metric.Number_Of_Types;Metric.Number_Of_Constants;Metric.Number_Of_Descendants
p global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:IsSublayoutRoot;1;0;0;2;2;0;0;2;2;2;2;2;2;2;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;13;4;8;4;17;12;0;1.416667;60.944359;4;243.777435;2;0;0;0;2;1;0;0;0;0;0;0;0;0;2
R global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:get_IsSublayoutRoot[IsSublayoutRoot]()_s->!0+6!System:Boolean@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;0;1;1;0;0;1;1;1;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;13;4;8;4;17;12;0;1.416667;60.944359;4;243.777435;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:set_IsSublayoutRoot[IsSublayoutRoot](!0+6!System:Boolean@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll)_s->!156+11!Void@C:!180+95!;1;0;0;1;1;0;0;1;1;1;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;13;4;8;4;17;12;0;1.416667;60.944359;4;243.777435;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:Sublayout;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;4;3;9;7;0;1.285714;25.266193;2.666667;67.376518;0;0;0;0;2;1;0;0;0;0;0;0;0;0;2
R global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:get_Sublayout[Sublayout]()_s->!0+17!Sublayout@C:!60+52!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:set_Sublayout[Sublayout](!0+17!Sublayout@C:!60+52!)_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:SublayoutRoot;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;4;4;9;8;0;1.125;27;2;54;0;0;0;0;2;1;0;0;0;0;0;0;0;0;2
R global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:get_SublayoutRoot[SublayoutRoot]()_s->!0+17!ILayoutNode@C:!60+52!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:set_SublayoutRoot[SublayoutRoot](!0+17!ILayoutNode@C:!60+52!)_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:AbsoluteScale;0;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;9;4;9;4;13;13;0;1;48.105713;4.5;216.475708;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:get_AbsoluteScale[AbsoluteScale]()_s->!0+6!UnityEngine:Vector3@C:/Program Files/Unity/Hub/Editor/2019.4.12f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll;0;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;9;4;9;4;13;13;0;1;48.105713;4.5;216.475708;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:children;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:isLeaf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:node;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:parent;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:successors;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:temporaryChildren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:temporaryParent;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:!37+7!_to_CoseSublayoutNode;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:<RelativePosition>k__BackingField;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:<Sublayout>k__BackingField;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:ILayoutSublayoutNode@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+74!:<SublayoutRoot>k__BackingField;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:Layout:NodeLayouts:Cose:EdgesMeasurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+71!;12;1;1;12;0;0;0;1;1;1;1;1;14;1;0;0;1;94;13;30;51;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;128;50;13;13;178;26;0;6.846154;836.678223;25;20916.955078;0.083333;94;30;51;1;12;0;0;1;0;0;0;0;0;13
R global:SEE:Layout:NodeLayouts:Cose:EdgesMeasurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+71!:!37+17!(.ctor)(!0+6!System:Single@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll,!141+116!,!260+99!)_s->!141+11!Void@C:!164+95!;12;1;1;12;0;0;0;1;1;1;1;1;14;1;0;0;1;15;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;76;37;11;13;113;24;0;4.708333;518.100769;15.653846;8110.269531;0.083333;0;0;0;1;0;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:EdgesMeasurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+71!:lengthMax;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:EdgesMeasurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+71!:lengthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:EdgesMeasurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+71!:lengthTotal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:EdgesMeasurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+71!:lengthMaxArea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:EdgesMeasurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+71!:lengthMinArea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:EdgesMeasurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+71!:lengthTotalArea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:EdgesMeasurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+71!:lengthAverage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:EdgesMeasurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+71!:lengthAverageArea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:EdgesMeasurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+71!:lengthVariance;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:EdgesMeasurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+71!:lengthStandardDeviation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:EdgesMeasurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+71!:lengthVarianceArea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Layout:NodeLayouts:Cose:EdgesMeasurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+71!:lengthStandardDeviationArea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:Layout:NodeLayouts:Cose:Measurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+66!;25;111;23;139;26;0;113;55;67;55;43;43;324;314;26;33;16;500;60;333;107;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;342;305;5;1305;755;50;173;2060;223;5;9.237668;16069.852539;109.10405;1753286;5.112338;500;333;107;24;13;0;0;1;0;0;0;0;0;37
R global:SEE:Layout:NodeLayouts:Cose:Measurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+66!:EdgeDistCalculation(!0+10!DataModel:DG:Graph@C:!52+52!,!0+6!System:Collections:Generic:ICollection<!0+17!ILayoutNode@C:!52+52!>@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll^)_s->!211+11!Void@C:!333+95!;2;12;1;5;0;0;10;2;2;2;2;2;9;2;1;1;1;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;65;43;19;22;108;41;0;2.634146;578.615601;18.568182;10743.839844;0.2;0;0;0;3;0;0;0;0;0;0;0;0;0;2
R global:SEE:Layout:NodeLayouts:Cose:Measurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+66!:EdgeDistCalculation(!0+10!DataModel:DG:Graph@C:!52+52!,!0+6!System:Collections:Generic:ICollection<!0+17!ILayoutNode@C:!52+52!>@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll^)_s->!211+11!Void@C:!333+95!:__AnonymousMethod_0(!255+72!);1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:NodeLayouts:Cose:Measurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+66!:EdgeDistCalculation(!0+10!DataModel:DG:Graph@C:!52+52!,!0+6!System:Collections:Generic:ICollection<!0+17!ILayoutNode@C:!52+52!>@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll^)_s->!211+11!Void@C:!333+95!:__AnonymousMethod_1(!255+72!);1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:NodeLayouts:Cose:Measurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+66!:GetNodesPerformance()_s->!0+6!System:String@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll^;0;1;1;3;2;0;1;2;2;2;2;2;7;2;1;1;1;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;20;5;12;4;25;16;0;1.5625;100;7.5;750;0.333333;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:NodeLayouts:Cose:Measurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+66!:GetNodePerformanceInMilliseconds()_s->!0+6!System:Double@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;1;1;3;2;0;1;2;2;2;2;2;7;2;1;1;1;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;20;5;12;4;25;16;0;1.5625;100;7.5;750;0.333333;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:NodeLayouts:Cose:Measurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+66!:ToStringDictionary(!0+6!System:Boolean@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll)_s->!130+11!Collections:Generic:SortedDictionary<!130+11!String@C:!154+95!^,!297+113!>@C:!154+83!System.dll^;1;12;1;9;2;0;30;3;4;3;2;2;35;6;2;3;1;36;3;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;33;0;229;122;19;48;351;67;0;5.238806;2129.19751;24.145834;51411.25;0.111111;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:NodeLayouts:Cose:Measurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+66!:!37+7!EdgeCrossing()_s->!0+6!System:Int32@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;17;1;14;1;0;12;4;4;4;4;4;28;4;2;2;1;29;3;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;26;0;117;81;20;28;198;48;0;4.125;1105.82251;28.928572;31989.865234;0.071429;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:NodeLayouts:Cose:Measurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+66!:!37+12!Edges()_s->!0+34!EdgesMeasurements@C:!52+52!;0;11;1;45;1;0;12;11;11;11;3;3;96;250;7;8;1;97;10;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;87;0;243;153;27;44;396;71;0;5.577465;2435.300049;46.94318;114320.726563;0.022222;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:NodeLayouts:Cose:Measurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+66!:!37+12!Area()_s->!0+6!System:Single@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;1;1;1;0;0;1;1;1;1;1;3;1;0;0;1;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;9;3;9;3;12;12;0;1;43.019547;4.5;193.587952;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:NodeLayouts:Cose:Measurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+66!:Distance(!0+6!System:Single@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll,!120+116!)_s->!120+116!;2;6;1;6;2;0;6;3;3;3;3;3;18;3;1;2;1;19;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19;19;0;49;22;19;11;71;30;0;2.366667;348.389221;19;6619.39502;0.166667;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:NodeLayouts:Cose:Measurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+66!:CalcOverlappingGameNodes()_s->!0+6!System:Int32@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;12;1;11;1;0;7;4;5;4;4;4;23;5;2;3;1;24;4;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;20;0;67;36;21;15;103;36;0;2.861111;532.502319;25.200001;13419.058594;0.090909;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Layout:NodeLayouts:Cose:Measurements@C:/Users/raine/develop/SEECity/Temp/bin/Debug/SEE.dll^:!35+66!:CheckIfInHierarchie(!0+17!ILayoutNode@C:!52+52!,!131+72!)_s->!0+6!System:Boolean@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;2;4;1;5;2;0;3;4;5;4;2;2;11;12;3;4;1;12;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;0;44;32;18;10;76;28;0;2.714286;365.358978;28.799999;10522.337891;0.2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
